UCAV,GRMA,RHON,GR_RAB,BPHI,TNPH,RES_BD,P16B,A40B,VSH,VCO
,43.0724,,,,,,,,,
,42.62272,,,,,,,,,
,42.22331,,,,,,,,,
,42.27206,,,,,,,,,
,42.32083,,50.58192,,,,,,,
,42.36967,,50.88807,,,,,,,
,42.23199,,51.30058,,,,,,,
,42.04597,,51.40765,,,,,,,
,41.85987,,51.51477,,,,,,,
,41.67347,,51.62206,,,,,,,
,41.70751,,52.12257,,,,,,,
,41.92704,,52.51541,,,,,,,
,42.1471,,52.90921,,,,,,,
,42.36663,,53.30205,,,,,,,
,42.74963,,54.36062,,,,,,,
,42.91301,,55.02559,,,,,,,
,43.07678,,55.69217,,,,,,,
,43.24015,,56.35713,,,,,,,
,44.03235,,57.3359,,,,,,,
,44.66162,,57.65026,,,,,,,
,45.2899,,57.96412,,,,,,,
,45.91792,,58.27784,,,,,,,
,46.7919,,58.29645,,,,,,,
,47.03829,,58.00123,,,,,,,
,47.28429,,57.70647,,,,,,,
,47.5302,,57.41184,,,,,,,
,48.45089,,56.83734,,,,,,,
,49.12634,,56.55716,,,,,,,
,49.80073,,56.27741,,,,,,,
,50.47483,,55.99779,,,,,,,
,51.33457,,55.59121,,,,,,,
,51.52045,,55.4641,,,,,,,
,51.70605,,55.33719,,,,,,,
,51.89156,,55.21033,,,,,,,
,52.06452,,54.69555,,,,,,,
,52.05199,,54.30871,,,,,,,
,52.03945,,53.9217,,,,,,,
,52.02692,,53.53487,,,,,,,
,52.07433,,52.92864,,,,,,,
,52.13411,,52.70992,,,,,,,
,52.19393,,52.4911,,,,,,,
,52.25371,,52.27238,,,,,,,
,52.64997,,52.3371,,,,,,,
,52.98558,,52.61993,,,,,,,
,53.32133,,52.90289,,,,,,,
,53.65762,,53.18628,,,,,,,
,54.0769,,53.57465,,,,,,,
,54.16085,,53.68035,,,,,,,
,54.24485,,53.7861,,,,,,,
,54.32897,,53.89202,,,,,,,
,54.07505,,54.05006,,,,,,,
,53.738,,54.10243,,,,,,,
,53.40081,,54.15482,,,,,,,
,53.06308,,54.2073,,,,,,,
,52.26799,,54.36773,,,,,,,
,51.81048,,54.47564,,,,,,,
,51.35278,,54.58358,,,,,,,
,50.89435,,54.69171,,,,,,,
,50.8557,,54.65411,,,,,,,
,51.27335,,54.509,,,,,,,
,51.69118,,54.36381,,,,,,,
,52.10966,,54.2184,,,,,,,
,52.97226,,54.08466,,,,,,,
,53.4168,,54.09592,,,,,,,
,53.86242,,54.1072,,,,,,,
,54.30696,,54.11845,,,,,,,
,54.718,,54.17307,,,,,,,
,54.68477,,54.21646,,,,,,,
,54.65159,,54.25979,,,,,,,
,54.61842,,54.3031,,,,,,,
,54.00596,,54.64279,,,,,,,
,53.42628,,54.93937,,,,,,,
,52.84751,,55.23549,,,,,,,
,52.26899,,55.53149,,,,,,,
,51.10714,,56.29922,,,,,,,
,50.52316,,56.77143,,,,,,,
,49.94009,,57.24292,,,,,,,
,49.35728,,57.71418,,,,,,,
,48.58865,,58.16762,,,,,,,
,48.40256,,58.14985,,,,,,,
,48.21676,,58.13211,,,,,,,
,48.03104,,58.11438,,,,,,,
,47.6366,,57.60106,,,,,,,
,47.42766,,57.10493,,,,,,,
,47.21903,,56.60957,,,,,,,
,47.0105,,56.11443,,,,,,,
,46.80697,,55.50843,,,,,,,
,46.81199,,55.39794,,,,,,,
,46.81701,,55.28741,,,,,,,
,46.82203,,55.17692,,,,,,,
,46.76025,,55.58949,,,,,,,
,46.69363,,56.11123,,,,,,,
,46.62697,,56.6332,,,,,,,
,46.56035,,57.15494,,,,,,,
,46.73055,,57.53642,,,,,,,
,46.96682,,57.39627,,,,,,,
,47.20319,,57.25605,,,,,,,
,47.43994,,57.11562,,,,,,,
,47.76455,,56.4189,,,,,,,
,47.85301,,55.8634,,,,,,,
,47.9415,,55.30766,,,,,,,
,48.03014,,54.75105,,,,,,,
,48.27703,,54.51558,,,,,,,
,48.43524,,54.83425,,,,,,,
,48.59352,,55.15306,,,,,,,
,48.75204,,55.47237,,,,,,,
,49.04465,,56.20839,,,,,,,
,49.17895,,56.62527,,,,,,,
,49.31332,,57.04233,,,,,,,
,49.44789,,57.46005,,,,,,,
,49.73792,,57.65876,,,,,,,
,49.89349,,57.44137,,,,,,,
,50.04944,,57.22345,,,,,,,
,50.20501,,57.00605,,,,,,,
,50.0717,,56.50755,,,,,,,
,49.78342,,56.22673,,,,,,,
,49.49443,,55.94523,,,,,,,
,49.20615,,55.66441,,,,,,,
,48.61748,,55.06513,,,,,,,
,48.31675,,54.74634,,,,,,,
,48.0165,,54.42804,,,,,,,
,47.71638,,54.10988,,,,,,,
,47.12915,,53.94381,,,,,,,
,46.84172,,54.09586,,,,,,,
,46.55473,,54.24767,,,,,,,
,46.26788,,54.39942,,,,,,,
,45.97623,,55.00109,,,,,,,
,45.97135,,55.45144,,,,,,,
,45.96649,,55.90108,,,,,,,
,45.96162,,56.35053,,,,,,,
,46.04946,,56.95318,,,,,,,
,46.14226,,57.10661,,,,,,,
,46.23491,,57.25978,,,,,,,
,46.32753,,57.4129,,,,,,,
,46.28851,,57.58722,,,,,,,
,46.15725,,57.60836,,,,,,,
,46.02592,,57.62951,,,,,,,
,45.89466,,57.65065,,,,,,,
,46.12973,,57.5022,,,,,,,
,46.4951,,57.33306,,,,,,,
,46.86064,,57.16385,,,,,,,
,47.22601,,56.99471,,,,,,,
,47.64722,,56.71987,,,,,,,
,47.70278,,56.6145,,,,,,,
,47.75838,,56.50909,,,,,,,
,47.81394,,56.40372,,,,,,,
,48.26002,,56.28769,,,,,,,
,48.64957,,56.27712,,,,,,,
,49.03929,,56.26655,,,,,,,
,49.42962,,56.25596,,,,,,,
,49.92469,,56.30247,,,,,,,
,50.03049,,56.35942,,,,,,,
,50.13634,,56.41639,,,,,,,
,50.24235,,56.47346,,,,,,,
,50.47809,,56.3236,,,,,,,
,50.60789,,56.11729,,,,,,,
,50.73774,,55.9109,,,,,,,
,50.86779,,55.70417,,,,,,,
,50.62983,,55.35356,,,,,,,
,50.2629,,55.20931,,,,,,,
,49.89581,,55.065,,,,,,,
,49.52815,,54.92047,,,,,,,
,48.7198,,55.63718,,,,,,,
,48.27882,,56.49652,,,,,,,
,47.83677,,57.35796,,,,,,,
,47.39579,,58.21729,,,,,,,
,46.83542,,59.61532,,,,,,,
,46.7159,,60.15377,,,,,,,
,46.59608,,60.69353,,,,,,,
,46.47656,,61.23198,,,,,,,
,46.5071,,61.14246,,,,,,,
,46.65719,,60.51444,,,,,,,
,46.80703,,59.88739,,,,,,,
,46.95682,,59.26063,,,,,,,
,47.38887,,58.57367,,,,,,,
,47.6714,,58.51319,,,,,,,
,47.9535,,58.4528,,,,,,,
,48.23546,,58.39245,,,,,,,
,48.71611,,58.84418,,,,,,,
,48.91503,,59.35672,,,,,,,
,49.11364,,59.86845,,,,,,,
,49.31216,,60.37996,,,,,,,
,49.9292,,60.80951,,,,,,,
,50.34818,,60.7275,,,,,,,
,50.7665,,60.64562,,,,,,,
,51.18463,,60.56378,,,,,,,
,51.95642,,60.247,,,,,,,
,52.30906,,60.01273,,,,,,,
,52.66185,,59.77836,,,,,,,
,53.01449,,59.54409,,,,,,,
,53.41785,,59.34737,,,,,,,
,53.46836,,59.38488,,,,,,,
,53.51889,,59.42241,,,,,,,
,53.5694,,59.45992,,,,,,,
,53.13668,,59.66653,,,,,,,
,52.65463,,59.83519,,,,,,,
,52.17237,,60.00393,,,,,,,
,51.68936,,60.17292,,,,,,,
,50.46219,,60.41572,,,,,,,
,49.7181,,60.48992,,,,,,,
,48.97369,,60.56416,,,,,,,
,48.22811,,60.63851,,,,,,,
,46.53906,,60.55623,,,,,,,
,45.59518,,60.40018,,,,,,,
,44.65089,,60.24407,,,,,,,
,43.70513,,60.08772,,,,,,,
,42.64204,,59.53785,,,,,,,
,42.522,,59.14463,,,,,,,
,42.4019,,58.75124,,,,,,,
,42.28162,,58.35724,,,,,,,
,42.50872,,57.84364,,,,,,,
,42.8551,,57.7231,,,,,,,
,43.20163,,57.6025,,,,,,,
,43.54871,,57.48171,,,,,,,
,44.66497,,57.8236,,,,,,,
,45.43383,,58.28516,,,,,,,
,46.20457,,58.74784,,,,,,,
,46.97343,,59.20939,,,,,,,
,48.09153,,59.96264,,,,,,,
,48.44074,,60.2542,,,,,,,
,48.79081,,60.54647,,,,,,,
,49.14001,,60.83804,,,,,,,
,49.95338,,61.25494,,,,,,,
,50.418,,61.38051,,,,,,,
,50.88188,,61.50588,,,,,,,
,51.34557,,61.6312,,,,,,,
,52.0293,,61.87683,,,,,,,
,52.24969,,61.99728,,,,,,,
,52.46973,,62.11753,,,,,,,
,52.68967,,62.23774,,,,,,,
,53.16272,,62.17102,,,,,,,
,53.41611,,61.98395,,,,,,,
,53.6691,,61.79716,,,,,,,
,53.92198,,61.61047,,,,,,,
,54.14756,,61.1985,,,,,,,
,54.12025,,60.97298,,,,,,,
,54.09299,,60.74782,,,,,,,
,54.06573,,60.52275,,,,,,,
,54.35177,,60.08788,,,,,,,
,54.6642,,59.87867,,,,,,,
,54.97677,,59.66937,,,,,,,
,55.2892,,59.46017,,,,,,,
,55.71498,,59.26954,,,,,,,
,55.82793,,59.28812,,,,,,,
,55.94094,,59.30671,,,,,,,
,56.0539,,59.32529,,,,,,,
,56.23167,,59.50267,,,,,,,
,56.29626,,59.66107,,,,,,,
,56.36089,,59.81954,,,,,,,
,56.42562,,59.97825,,,,,,,
,56.0944,,60.32322,,,,,,,
,55.69958,,60.50957,,,,,,,
,55.30458,,60.69601,,,,,,,
,54.90896,,60.88275,,,,,,,
,54.46742,,61.24401,,,,,,,
,54.42032,,61.41878,,,,,,,
,54.37319,,61.59362,,,,,,,
,54.326,,61.76873,,,,,,,
,53.73529,,61.94416,,,,,,,
,53.1927,,61.94501,,,,,,,
,52.64988,,61.94587,,,,,,,
,52.1062,,61.94672,,,,,,,
,51.56308,,62.07005,,,,,,,
,51.56205,,62.1923,,,,,,,
,51.56102,,62.3146,,,,,,,
,51.55998,,62.4371,,,,,,,
,51.31156,,62.44995,,,,,,,
,51.06458,,62.34083,,,,,,,
,50.817,,62.23144,,,,,,,
,50.57002,,62.12232,,,,,,,
,50.68958,,61.60259,,,,,,,
,51.05616,,61.19171,,,,,,,
,51.42216,,60.78147,,,,,,,
,51.788,,60.37141,,,,,,,
,52.39504,,59.59362,,,,,,,
,52.63655,,59.22544,,,,,,,
,52.87769,,58.85785,,,,,,,
,53.11873,,58.49041,,,,,,,
,53.9745,,58.89399,,,,,,,
,54.58981,,59.66552,,,,,,,
,55.20417,,60.43585,,,,,,,
,55.81825,,61.20584,,,,,,,
,56.63483,,63.98135,,,,,,,
,56.83762,,65.98895,,,,,,,
,57.0401,,67.99341,,,,,,,
,57.24248,,69.99698,,,,,,,
,57.52745,,73.35983,,,,,,,
,57.61014,,74.7206,,,,,,,
,57.6927,,76.07925,,,,,,,
,57.77522,,77.43731,,,,,,,
,57.69961,,79.16642,,,,,,,
,57.54189,,79.53624,,,,,,,
,57.38411,,79.90623,,,,,,,
,57.22639,,80.27605,,,,,,,
,57.38587,,79.51302,,,,,,,
,57.7023,,78.38292,,,,,,,
,58.01888,,77.25233,,,,,,,
,58.33531,,76.12224,,,,,,,
,58.34953,,73.0897,,,,,,,
,58.04788,,71.19234,,,,,,,
,57.74611,,69.29416,,,,,,,
,57.44386,,67.393,,,,,,,
,57.19685,,65.32255,,,,,,,
,57.25097,,65.14726,,,,,,,
,57.30511,,64.97192,,,,,,,
,57.35934,,64.79628,,,,,,,
,56.95538,,65.96552,,,,,,,
,56.49832,,67.30703,,,,,,,
,56.04105,,68.64914,,,,,,,
,55.58307,,69.99335,,,,,,,
,55.22879,,72.40047,,,,,,,
,55.33088,,73.46543,,,,,,,
,55.43303,,74.53085,,,,,,,
,55.53533,,75.59795,,,,,,,
,55.57137,,76.9315,,,,,,,
,55.50552,,77.20055,,,,,,,
,55.4395,,77.47026,,,,,,,
,55.37365,,77.73932,,,,,,,
,55.58918,,78.20081,,,,,,,
,55.87008,,78.39314,,,,,,,
,56.15166,,78.58595,,,,,,,
,56.43255,,78.77827,,,,,,,
,57.3513,,79.4561,,,,,,,
,57.98965,,79.94199,,,,,,,
,58.62702,,80.4271,,,,,,,
,59.2641,,80.91201,,,,,,,
,59.94096,,82.05896,,,,,,,
,59.98101,,82.72166,,,,,,,
,60.02101,,83.38334,,,,,,,
,60.06098,,84.04472,,,,,,,
,60.21888,,84.68391,,,,,,,
,60.33692,,84.66187,,,,,,,
,60.45477,,84.63987,,,,,,,
,60.57256,,84.61787,,,,,,,
,60.31227,,84.20932,,,,,,,
,59.9338,,83.82235,,,,,,,
,59.55593,,83.436,,,,,,,
,59.17822,,83.0498,,,,,,,
,58.93342,,82.57383,,,,,,,
,59.06598,,82.48431,,,,,,,
,59.19861,,82.39475,,,,,,,
,59.33117,,82.30524,,,,,,,
,59.19213,,81.67566,,,,,,,
,58.92121,,81.13704,,,,,,,
,58.65018,,80.59818,,,,,,,
,58.37926,,80.05957,,,,,,,
,58.05608,,78.85668,,,,,,,
,58.00404,,78.19427,,,,,,,
,57.95199,,77.53159,,,,,,,
,57.89996,,76.86918,,,,,,,
,57.48476,,76.20591,,,,,,,
,57.12247,,76.2054,,,,,,,
,56.76003,,76.20488,,,,,,,
,56.39701,,76.20437,,,,,,,
,55.83723,,76.47469,,,,,,,
,55.63968,,76.74494,,,,,,,
,55.44205,,77.01531,,,,,,,
,55.24411,,77.2861,,,,,,,
,54.9704,,77.41629,,,,,,,
,54.89416,,77.27681,,,,,,,
,54.81787,,77.13728,,,,,,,
,54.74148,,76.99752,,,,,,,
,54.34101,,76.75297,,,,,,,
,54.01731,,76.64794,,,,,,,
,53.69348,,76.54286,,,,,,,
,53.36913,,76.43762,,,,,,,
,52.72225,,76.72961,,,,,,,
,52.39936,,77.12585,,,,,,,
,52.07567,,77.52308,,,,,,,
,51.75277,,77.91933,,,,,,,
,50.99351,,78.70364,,,,,,,
,50.5576,,79.09135,,,,,,,
,50.12063,,79.48003,,,,,,,
,49.68473,,79.86774,,,,,,,
,49.72297,,80.40791,,,,,,,
,50.19719,,80.56065,,,,,,,
,50.67066,,80.71314,,,,,,,
,51.14393,,80.86557,,,,,,,
,52.03052,,80.98073,,,,,,,
,52.44432,,80.94349,,,,,,,
,52.85749,,80.9063,,,,,,,
,53.27047,,80.86913,,,,,,,
,53.9786,,80.76335,,,,,,,
,54.27411,,80.69467,,,,,,,
,54.56916,,80.62611,,,,,,,
,54.86408,,80.55756,,,,,,,
,55.01078,,80.72931,,,,,,,
,54.86242,,80.96986,,,,,,,
,54.71428,,81.21003,,,,,,,
,54.56622,,81.4501,,,,,,,
,54.50893,,81.82219,,,,,,,
,54.59947,,81.95381,,,,,,,
,54.69006,,82.0855,,,,,,,
,54.7806,,82.21712,,,,,,,
,55.02225,,82.14092,,,,,,,
,55.17292,,81.93359,,,,,,,
,55.32368,,81.72617,,,,,,,
,55.47435,,81.51884,,,,,,,
,55.89632,,81.14583,,,,,,,
,56.16689,,80.98065,,,,,,,
,56.43757,,80.81538,,,,,,,
,56.70868,,80.64987,,,,,,,
,56.79782,,80.68131,,,,,,,
,56.61719,,80.87726,,,,,,,
,56.43649,,81.07329,,,,,,,
,56.25549,,81.26962,,,,,,,
,56.41286,,81.89467,,,,,,,
,56.74991,,82.32311,,,,,,,
,57.08711,,82.75174,,,,,,,
,57.42484,,83.18105,,,,,,,
,57.86726,,83.38158,,,,,,,
,57.9728,,83.15461,,,,,,,
,58.07838,,82.92754,,,,,,,
,58.18413,,82.70011,,,,,,,
,58.561,,81.7819,,,,,,,
,58.83194,,81.0917,,,,,,,
,59.103,,80.40121,,,,,,,
,59.37448,,79.70963,,,,,,,
,59.44462,,78.64212,,,,,,,
,59.24437,,78.2649,,,,,,,
,59.04362,,77.88676,,,,,,,
,58.84336,,77.50954,,,,,,,
,58.27484,,76.82957,,,,,,,
,57.907,,76.52702,,,,,,,
,57.53825,,76.22374,,,,,,,
,57.17041,,75.9212,,,,,,,
,56.69594,,75.61306,,,,,,,
,56.58908,,75.60732,,,,,,,
,56.48238,,75.60159,,,,,,,
,56.37572,,75.59586,,,,,,,
,56.3344,,75.85411,,,,,,,
,56.39976,,76.11831,,,,,,,
,56.46502,,76.38208,,,,,,,
,56.53024,,76.64575,,,,,,,
,56.63212,,76.71822,,,,,,,
,56.66882,,76.52688,,,,,,,
,56.70546,,76.33583,,,,,,,
,56.74208,,76.14487,,,,,,,
,56.63436,,75.64946,,,,,,,
,56.48986,,75.34467,,,,,,,
,56.34558,,75.04037,,,,,,,
,56.20136,,74.73618,,,,,,,
,55.98166,,74.59471,,,,,,,
,55.90639,,74.75703,,,,,,,
,55.8311,,74.91942,,,,,,,
,55.75584,,75.08174,,,,,,,
,55.6104,,75.9754,,,,,,,
,55.54044,,76.7048,,,,,,,
,55.47044,,77.43453,,,,,,,
,55.40047,,78.16395,,,,,,,
,54.61583,,79.24956,,,,,,,
,53.90292,,79.60455,,,,,,,
,53.18969,,79.95968,,,,,,,
,52.47534,,80.31538,,,,,,,
,51.23854,,80.30959,,,,,,,
,50.71486,,79.9501,,,,,,,
,50.19094,,79.59045,,,,,,,
,49.66621,,79.23024,,,,,,,
,48.66278,,78.44162,,,,,,,
,48.18342,,78.01295,,,,,,,
,47.70384,,77.58409,,,,,,,
,47.22351,,77.15456,,,,,,,
,47.06683,,76.35472,,,,,,,
,47.38839,,75.98381,,,,,,,
,47.71008,,75.61275,,,,,,,
,48.03229,,75.2411,,,,,,,
,47.86441,,74.76817,,,,,,,
,47.37612,,74.66599,,,,,,,
,46.88762,,74.56377,,,,,,,
,46.39836,,74.4614,,,,,,,
,45.09603,,74.61176,,,,,,,
,44.28294,,74.86381,,,,,,,
,43.46786,,75.11649,,,,,,,
,42.65477,,75.36855,,,,,,,
,40.96762,,75.8922,,,,,,,
,40.09261,,76.16409,,,,,,,
,39.21898,,76.43555,,,,,,,
,38.34572,,76.70689,,,,,,,
,37.25596,,76.6699,,,,,,,
,37.03894,,76.36146,,,,,,,
,36.82227,,76.0535,,,,,,,
,36.60569,,75.74568,,,,,,,
,36.4974,,74.81169,,,,,,,
,36.60573,,74.1849,,,,,,,
,36.71389,,73.55908,,,,,,,
,36.82201,,72.93354,,,,,,,
,37.01523,,71.89603,,,,,,,
,37.10043,,71.48357,,,,,,,
,37.1855,,71.07176,,,,,,,
,37.27053,,70.66013,,,,,,,
,37.33932,,69.73823,,,,,,,
,37.32306,,69.22737,,,,,,,
,37.30683,,68.71731,,,,,,,
,37.2906,,68.20747,,,,,,,
,37.22804,,66.91984,,,,,,,
,37.18184,,66.14422,,,,,,,
,37.13562,,65.36826,,,,,,,
,37.08941,,64.59264,,,,,,,
,36.58313,,63.18548,,,,,,,
,36.12423,,62.55582,,,,,,,
,35.66512,,61.92588,,,,,,,
,35.20621,,61.29621,,,,,,,
,33.52605,,60.20272,,,,,,,
,32.3079,,59.74031,,,,,,,
,31.08921,,59.2777,,,,,,,
,,,58.81437,,,,,,,
,,,57.8584,,,,,,,
,,,57.36531,,,,,,,
,,,56.872,,,,,,,
,,,56.37791,,,,,,,
,,,55.39061,,,,,,,
,,,54.89683,,,,,,,
,,,54.40284,,,,,,,
,,,53.90807,,,,,,,
,,,53.30915,,,,,,,
,,,53.20371,,,,,,,
,,,53.09823,,,,,,,
,,,52.99258,,,,,,,
,,,53.14164,,,,,,,
,,,53.39562,,,,,,,
,,,53.65023,,,,,,,
,,,53.90421,,,,,,,
,,,54.30338,,,,,,,
,,,54.44851,,,,,,,
,,,54.59399,,,,,,,
,,,54.73913,,,,,,,
,,,54.9059,,,,,,,
,,,54.92763,,,,,,,
,,,54.94933,,,,,,,
,,,54.97102,,,,,,,
,,,55.37838,,,,,,,
,,,55.76435,,,,,,,
,30.32973,,56.14972,,,,,,,
,31.93315,,56.53492,,,,,,,
,34.33498,,57.92218,,,,,,,
,35.13445,,58.92524,,,,,,,
,35.93267,,59.92674,,,,,,,
,36.73055,,60.9278,,,,,,,
,37.40788,,62.50066,,,,,,,
,37.28726,,63.07312,,,,,,,
,37.16683,,63.64469,,,,,,,
,37.04645,,64.216,,,,,,,
,36.96599,,64.56149,,,,,,,
,37.00582,,64.33622,,,,,,,
,37.04566,,64.11085,,,,,,,
,37.08548,,63.88558,,,,,,,
,37.02441,,63.4731,,,,,,,
,36.92377,,63.28643,,,,,,,
,36.82308,,63.09969,,,,,,,
,36.72243,,62.91302,,,,,,,
,36.52495,,62.37593,,,,,,,
,36.4284,,62.02643,,,,,,,
,36.3318,,61.67678,,,,,,,
,36.23524,,61.32729,,,,,,,
,35.11304,,60.00827,,,,,,,
,34.08981,,59.04118,,,,,,,
,33.06614,,58.07366,,,,,,,
,32.04086,,57.10463,,,,,,,
,30.0438,,55.58617,,,,,,,
,,,55.03477,,,,,,,
,,,54.48312,,,,,,,
,,,53.93061,,,,,,,
,,,53.5387,,,,,,,
,,,53.69726,,,,,,,
,,,53.8559,,,,,,,
,,,54.01479,,,,,,,
,,,53.81911,,,,,,,
,,,53.46565,,,,,,,
,,,53.11205,,,,,,,
,,,52.75788,,,,,,,
,,,51.92685,,,,,,,
,,,51.44978,,,,,,,
,,,50.97155,,,,,,,
,,,50.49448,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,31.10953,,,,,,,,,
,33.57423,,,,,,,,,
,34.63821,,50.85193,,,,,,,
,35.70053,,51.8698,,,,,,,
,36.76239,,52.88723,,,,,,,
,38.56828,,55.5129,,,,,,,
,39.31013,,57.11662,,,,,,,
,40.0523,,58.72104,,,,,,,
,40.79415,,60.32476,,,,,,,
,41.99643,,63.73545,,,,,,,
,42.45544,,65.53728,,,,,,,
,42.91467,,67.33992,,,,,,,
,43.37369,,69.14176,,,,,,,
,44.19713,,71.76966,,,,,,,
,44.56047,,72.59288,,,,,,,
,44.92396,,73.41647,,,,,,,
,45.2873,,74.23969,,,,,,,
,45.87933,,75.28971,,,,,,,
,46.10728,,75.5155,,,,,,,
,46.33534,,75.74136,,,,,,,
,46.56375,,75.9676,,,,,,,
,47.31023,,76.41557,,,,,,,
,47.82794,,76.63757,,,,,,,
,48.34589,,76.85966,,,,,,,
,48.86464,,77.08209,,,,,,,
,49.53801,,77.41866,,,,,,,
,49.69392,,77.53323,,,,,,,
,49.84989,,77.64787,,,,,,,
,50.0061,,77.76267,,,,,,,
,50.62024,,77.77467,,,,,,,
,51.07779,,77.67236,,,,,,,
,51.53555,,77.57001,,,,,,,
,51.99401,,77.46751,,,,,,,
,52.7213,,77.19724,,,,,,,
,52.99094,,77.02946,,,,,,,
,53.26124,,76.86127,,,,,,,
,53.53088,,76.69349,,,,,,,
,54.04004,,76.77918,,,,,,,
,54.27937,,77.03218,,,,,,,
,54.51928,,77.28578,,,,,,,
,54.75862,,77.53878,,,,,,,
,54.67656,,78.2799,,,,,,,
,54.35505,,78.76849,,,,,,,
,54.03405,,79.2563,,,,,,,
,53.71318,,79.7439,,,,,,,
,52.97631,,80.34694,,,,,,,
,52.55985,,80.4626,,,,,,,
,52.14405,,80.57809,,,,,,,
,51.72843,,80.69352,,,,,,,
,51.48893,,80.40073,,,,,,,
,51.66518,,79.9921,,,,,,,
,51.84116,,79.58411,,,,,,,
,52.01707,,79.1763,,,,,,,
,52.18324,,78.64137,,,,,,,
,52.17348,,78.51413,,,,,,,
,52.16375,,78.38708,,,,,,,
,52.15401,,78.2601,,,,,,,
,52.46461,,78.51343,,,,,,,
,52.7841,,78.89276,,,,,,,
,53.10372,,79.27227,,,,,,,
,53.42321,,79.6516,,,,,,,
,53.84534,,80.1765,,,,,,,
,53.94763,,80.32156,,,,,,,
,54.04996,,80.46669,,,,,,,
,54.15224,,80.61176,,,,,,,
,54.69198,,80.81944,,,,,,,
,55.12835,,80.88184,,,,,,,
,55.5649,,80.94428,,,,,,,
,56.00214,,81.00681,,,,,,,
,56.87401,,80.88868,,,,,,,
,57.30914,,80.70863,,,,,,,
,57.74446,,80.5285,,,,,,,
,58.18046,,80.34809,,,,,,,
,58.62505,,79.70408,,,,,,,
,58.63501,,79.24086,,,,,,,
,58.64497,,78.77744,,,,,,,
,58.65495,,78.31329,,,,,,,
,58.14477,,78.16642,,,,,,,
,57.62562,,78.48171,,,,,,,
,57.10624,,78.79715,,,,,,,
,56.58605,,79.11307,,,,,,,
,55.09753,,79.42892,,,,,,,
,54.12939,,79.42973,,,,,,,
,53.16084,,79.43055,,,,,,,
,52.19077,,79.43137,,,,,,,
,50.68783,,78.62116,,,,,,,
,50.1532,,77.81141,,,,,,,
,49.61726,,76.99968,,,,,,,
,49.08263,,76.18993,,,,,,,
,48.19534,,75.23218,,,,,,,
,47.8422,,75.08366,,,,,,,
,47.4896,,74.93538,,,,,,,
,47.13717,,74.78716,,,,,,,
,47.22188,,74.64697,,,,,,,
,47.65923,,74.65495,,,,,,,
,48.0959,,74.66291,,,,,,,
,48.53238,,74.67088,,,,,,,
,48.97157,,74.8849,,,,,,,
,48.97438,,75.09116,,,,,,,
,48.97719,,75.29711,,,,,,,
,48.98,,75.50296,,,,,,,
,49.14725,,76.06979,,,,,,,
,49.31187,,76.43118,,,,,,,
,49.47623,,76.79201,,,,,,,
,49.64051,,77.15268,,,,,,,
,49.66398,,77.32533,,,,,,,
,49.52297,,77.13706,,,,,,,
,49.38218,,76.94909,,,,,,,
,49.24145,,76.76119,,,,,,,
,48.99504,,76.98387,,,,,,,
,48.88967,,77.39342,,,,,,,
,48.78426,,77.80315,,,,,,,
,48.67889,,78.21271,,,,,,,
,49.02678,,79.51704,,,,,,,
,49.47896,,80.40945,,,,,,,
,49.93133,,81.30225,,,,,,,
,50.38351,,82.19466,,,,,,,
,51.27297,,83.61224,,,,,,,
,51.70898,,84.13569,,,,,,,
,52.14518,,84.65936,,,,,,,
,52.58207,,85.18385,,,,,,,
,53.53818,,86.05247,,,,,,,
,54.05772,,86.39757,,,,,,,
,54.57749,,86.74282,,,,,,,
,55.09808,,87.08861,,,,,,,
,56.08397,,87.52045,,,,,,,
,56.54998,,87.60741,,,,,,,
,57.01619,,87.6944,,,,,,,
,57.48314,,87.78153,,,,,,,
,58.2902,,87.24031,,,,,,,
,58.63107,,86.61337,,,,,,,
,58.97208,,85.98617,,,,,,,
,59.31364,,85.35797,,,,,,,
,59.92776,,83.89539,,,,,,,
,60.20083,,83.06065,,,,,,,
,60.47456,,82.22386,,,,,,,
,60.74763,,81.38912,,,,,,,
,60.78189,,80.29233,,,,,,,
,60.54363,,80.03014,,,,,,,
,60.30479,,79.7673,,,,,,,
,60.06654,,79.50511,,,,,,,
,59.58331,,78.90871,,,,,,,
,59.33807,,78.57415,,,,,,,
,59.09321,,78.24011,,,,,,,
,58.84846,,77.90623,,,,,,,
,58.39083,,77.15366,,,,,,,
,58.17768,,76.73454,,,,,,,
,57.96488,,76.31606,,,,,,,
,57.75217,,75.89778,,,,,,,
,57.29755,,75.3676,,,,,,,
,57.05537,,75.25553,,,,,,,
,56.81357,,75.14363,,,,,,,
,56.57188,,75.03178,,,,,,,
,55.58957,,75.08035,,,,,,,
,54.84813,,75.24094,,,,,,,
,54.10784,,75.40128,,,,,,,
,53.36788,,75.56155,,,,,,,
,52.19701,,76.29994,,,,,,,
,51.76567,,76.87876,,,,,,,
,51.33499,,77.45668,,,,,,,
,50.90451,,78.03435,,,,,,,
,50.14017,,79.48467,,,,,,,
